,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
,2022-02,00000151200025800305,140.54,6558758
,2022-02,00000151200032800305,287.5,12672524
,2022-02,00000461800008503801,90.66,5347047
,2022-03,00000461800000060010,157.2,7663500
,2022-03,00000981315012130200,0.2,14190
,2022-07,00000151200016800300,11892.84,737386044.7
,2022-07,00000451100045400300,2908.16,179800913.2
,2022-06,00000161200010800301,13614.75,889975037
,2022-07,00000161200008800301,7652.74,491958402.9
,2022-07,00000171100080330200,1261.97,74349214.6
,2022-07,00000171407777330800,242.83,15024563.5
,2022-06,00000461800010301501,1007.36,64442039
,2022-06,00000471100063400300,1824.37,114059083.9
,2022-06,00000471307508130200,764.63,48322646.35
,2022-07,00000451100042400300,1545.89,95408206.2
,2022-07,00000461800008301201,999.66,61660015.13
,2022-07,00000461801805325401,695.21,47346548
,2022-07,00000461800014325201,153.97,10440415
,2022-04,00000171409090301200,928.88,60749416.9
,2022-04,00000471104605330200,119.43,8141857.75
,2022-07,00000461800012325401,335.22,22379517
,2022-07,00000451100028400300,1065.18,66266329.8
,2022-07,00000471100063330200,1289.48,75801654.05
,2022-07,00000000000006313101,105904.29,76040536.58
,2022-07,00000471305006130200,4189.66,268934766
,2022-07,00000000000614400700,318.72,18309859.5
,2022-04,00000451103305330200,242.41,16630699.38
,2022-04,00000461800007301601,311.38,22781758
,2022-04,00000171407777331000,137.86,9581068.4
,2022-05,00000171406565331000,1693.4,115579016.3
,2022-05,00000171406565100700,901.23,57377124.1
,2022-05,00000451103305400300,312.91,21599398.6
,2022-06,00000461800505502201,20.51,1346888
,2022-06,00000000000615100700,113.4,6398595
,2022-06,00000000000006311303,2400.96,43418448
,2022-06,00000151200025800700,115,7573193.8
,2022-07,00000451100040400300,1989.4,124033614
,2022-07,00000451100022301500,34.71,2128675.9
,2022-06,00000461800016301501,1008.14,63810459
,2022-06,00000171615075130200,1342.74,83818904.92
,2022-06,00000461800505310301,1859.22,127051921
,2022-07,00000471307508130200,409,24779676
,2022-04,00000471100063401100,33.92,2334374.4
,2022-04,00000171409090211100,585.14,39613095.5
,2022-04,00000451100028400700,153.34,10829706.4
,2022-04,00000461800505301301,89.22,6434818
,2022-05,00000471100071330200,1045.77,69485788.4
,2022-05,00000461800016400301,369.34,26117203.2
,2022-05,00000451100030330200,300.65,19793283
,2022-06,00000451103305330200,338.4,21226912.25
,2022-07,00000000000006311304,1025.54,10360318
,2022-04,00000000000006211411,2316.76,126096630
,2022-04,00000000000612100716,413.44,24819009
,2022-07,00000471100063400300,2103.81,127940764.5
,2022-07,00000451900025330201,703.47,43217070.8
,2022-04,00000000000006321307,69.08,241780
,2022-04,00000461800018301501,47.64,3341838
,2022-04,00000461800016400301,197.14,14511394.4
,2022-04,00000471309006130200,95.6,6618503
,2022-06,00000461800016325201,746.97,51622913.4
,2022-07,00000451900020301501,530.45,31984931
,2022-07,00000471100053610300,105.94,6743811.2
,2022-04,00000451100023710100,505.94,38501980
,2022-04,00000471100050331600,62.12,4418638
,2022-04,00000471607540130200,260.78,18581028.3
,2022-04,00000171409090400300,111.07,7858640.5
,2022-04,00000000000004500101,10.6,429331.8
,2022-07,00000451900025301501,127.19,7776683
,2022-05,00000000000614100700,555.58,34485745.5
,2022-05,00000461800505330201,199.93,14045362.2
,2022-05,00000000000611100707,314.34,17298211
,2022-06,00000171407777400600,328.94,19942160.1
,2022-06,00000000000006321307,119.36,421557
,2022-04,00000000000631211000,54.88,3778103
,2022-04,00000000000004500058,358.38,17166402
,2022-04,00000000000614050100,55.08,3395682
,2022-04,00000451900020330201,77.21,5540280
,2022-05,00000451900022301501,271.61,18570961
,2022-05,00000451100022400300,115.59,7985786.5
,2022-07,00000451900028301501,51.77,3134394
,2022-06,00000000000006211901,86.8,9569076
,2022-04,00000451100032400900,30.75,2212462.5
,2022-07,00000000000631700500,327.5,21786937.5
,2022-03,00000000000006310102,12012.14,436556603.4
,2022-07,00000161200010800701,127.25,7896222.5
,2022-06,00000171406565331000,620.42,38715906.5
,2022-04,00000451103305400300,58.55,4165298
,2022-05,00000451100045400300,436.91,30288866.15
,2022-05,00000171409090100600,588.06,36785315.6
,2022-03,00000000000612100507,70.28,3798634
,2022-07,00000171100080400700,29.71,1824194
,2022-06,00000161200008810501,428.65,32748152.84
,2022-04,00000000000006411800,124.06,11176538
,2022-05,00000981200012800100,372.8,27594450
,2022-04,00000161200010810501,108.23,8539541.25
,2022-05,00000451100020301500,10.22,662256
,2022-05,00000471104605330200,473.88,30881499.4
,2022-05,00000471104605400300,345.27,23199625.2
,2022-07,00000471100071400500,21.95,1369941.45
,2022-07,00000000000631400500,597.59,37147624.85
,2022-05,00000471100066330226,16.06,1072808
,2022-07,00000471104605330200,424.54,25214085.3
,2022-05,00000451100028400700,22.6,1561225
,2022-06,00000451100032400500,106.84,7122349.5
,2022-06,00000461800505501401,472.44,30417128.86
,2022-07,00000461800016400901,121.05,7971240
,2022-07,00000000000614301200,75.08,4221373
,2022-04,00000461800012400301,104.02,7653906
,2022-05,00000151200032810500,7301.42,533521697.8
,2022-07,00000461800505502801,649.96,39912799.2
,2022-07,00000000000615400300,228.3,13649042.5
,2022-07,00000161200012120201,360.24,22198126
,2022-07,00000461800505330201,1139.05,69093726.4
,2022-07,00000000000006211901,152.5,14444040
,2022-04,00000461800014400301,39.72,2958336
,2022-05,00000471100056401000,47.92,3311596
,2022-07,00000451100032400100,115.53,7138777.5
,2022-05,00000000000615100700,551.3,34245524.5
,2022-05,00000151200020800305,26.8,1662940
,2022-07,00000171407777400400,93.38,5730312
,2022-06,00000505005061700863,222,20759700
,2022-04,00000000000006211912,53.82,3229200
,2022-07,00000000000004520163,95.48,3962420
,2022-06,00000151200016810500,66.78,4249320
,2022-06,00000451103305400326,6.68,416164
,2022-05,00000000000611100700,287.82,17535433.5
,2022-05,00000161200008800101,21.36,1484520
,2022-05,00000000000631400300,142.31,9651596.25
,2022-05,00000000000615330200,63.96,4011891
,2022-06,00000000000612211000,242.66,14274474.5
,2022-05,00000000000615400300,40.94,2637559.5
,2022-06,00000471100071400305,27.72,1657656
,2022-04,00000171610050130205,37.84,2557984
,2022-04,00000471100075330226,11.88,794772
,2022-05,00000000000615100716,198.02,11021291
,2022-05,00000000000004500061,328.12,11845132
,2022-05,00000171100080610100,121.28,8392257.2
,2022-05,00000000000004500054,279.84,13487744
,2022-04,00000461800008503801,12.33,908927
,2022-06,00000461200008800302,58.79,3750993.1
,2022-05,00000471100063406350,60.14,4244102
,2022-05,00000461800505310901,434,29524778
,2022-07,00000471104605331600,14.78,901284.4
,2022-04,00000000000614100416,31.36,1957648
,2022-05,00000000000611000108,131.72,7521212
,2022-06,00000471100053600100,104.74,6785386.6
,2022-06,00000471100056600200,274.99,17922129.2
,2022-07,00000461800505502201,456.7,27489495
,2022-07,00000000000612050016,390.62,20038806
,2022-07,00000461800008501401,37.22,2295955
,2022-07,00000471100071330205,288.1,16069689.6
,2022-07,00000451100045400600,31.98,1909845.6
,2022-07,00000471100071400305,174.3,9997868.6
,2022-07,00000000000621345100,906.38,56023347.8
,2022-06,00000171620075130200,11.68,742848
,2022-06,00000451900025301501,85.62,5615882
,2022-07,00000171400000070099,46.54,2548065
,2022-06,00000000000004540163,66.48,2921796
,2022-07,00000451100032400700,67.81,3991864.6
,2022-07,00000000000004500062,68.92,2760246
,2022-07,00000471100050301500,31.76,1775066.4
,2022-07,00000471100053605200,370.2,24087736.4
,2022-07,00000471104605400305,85.46,4909376
,2022-07,00000451900020020001,49.78,2750345
,2022-07,00000000000611211000,213.66,12356759.5
,2022-08,00000471100053330200,1205.11,70789361.22
,2022-06,00000451100025400500,63.49,4119231.2
,2022-04,00000451100040610300,15.08,1059370
,2022-06,00000000000611100707,206.3,11351657.5
,2022-07,00000461800010501401,64.02,3850803
,2022-07,00000471100050400500,95.12,5745248
,2022-07,00000471100071400326,14.14,895062
,2022-07,00000451900032301501,77.72,4612682
,2022-04,00000171407777210200,7.98,529911.9
,2022-05,00000471100050301500,123.64,7980962
,2022-05,00000471104605301500,124.02,8005491
,2022-07,00000461800007502601,31.08,1936284
,2022-04,00000000000613100700,8.64,561816
,2022-07,00000461800505502401,61.16,3550338
,2022-07,00000000000615400500,14.84,859607
,2022-08,00000000000006313108,86585.66,38232931.5
,2022-05,00000171407777410300,32.94,2210274
,2022-04,00000171310008130205,250.7,13967048
,2022-04,00000471100060330226,12.8,855040
,2022-07,00000471104605330205,71.16,3889688.4
,2022-07,00000000000611100700,75.82,3783418
,2022-04,00000000000614050016,39.98,2466766
,2022-04,00000451100032400100,8.72,616504
,2022-04,00000451900025325301,10.18,766554
,2022-07,00000000000612400500,96.34,5580494.5
,2022-08,00000171100080400300,1412.79,86573361.63
,2022-08,00000461800016330201,1693.28,101858366.1
,2022-08,00000451100042330200,1405.2,83257040.15
,2022-08,00000461800016400301,304.49,19222701.75
,2022-08,00000171620075130200,2135.74,125878628
,2022-08,00000471306506130200,1704.86,102321982.9
,2022-08,00000000000611100700,2094.46,109823494
,2022-07,00000471100075330200,23.46,1358334
,2022-08,00000151200032810500,605.44,37211506
,2022-08,00000171615075130200,8452.18,486202381
,2022-08,00000471100056400300,1539.43,94953525.05
,2022-08,00000171407777331000,2992.17,184282301.8
,2022-08,00000461800008325201,224.7,15195242
,2022-08,00000451100020330200,2007.06,119001380.3
,2022-06,00000171409090220100,33.48,1895805
,2022-10,00000471100053400300,1203.05,73748863.65
,2022-10,00000471100056610300,156.18,9872539.4
,2022-10,00000471309006130200,441.54,26120156.38
,2022-10,00000471310010130200,1653.58,96735943.49
,2022-10,00000451900024325401,522.37,33610450.7
,2022-09,00000471100053330200,1023.45,60145083.9
,2022-09,00000471100056330200,1925.46,111954780
,2022-10,00000461800018400301,346.55,21387043.4
,2022-10,00000451100022330200,642.13,37977963.4
,2022-10,00000471100056330200,1255.57,72842351.25
,2022-10,00000151200032800300,5893.68,326432984.3
,2022-10,00000151200016800300,17676.62,1001577165
,2022-08,00000171610050130200,8328.88,483114488.7
,2022-08,00000451100028400300,2045.74,127355626.6
,2022-08,00000461200008800302,229.52,13712083.3
,2022-09,00000451100040330200,2449.86,144673733.9
,2022-09,00000451100020330200,2210.38,129521780.8
,2022-09,00000471100050331600,271.4,15941629.2
,2022-09,00000000000614301200,238.4,12219391.5
,2022-10,00000000000006211902,119.02,9583436
,2022-08,00000461800010330201,629.31,38048985.5
,2022-09,00000171409090100700,1834.39,103952265.2
,2022-10,00000161200008800701,660.88,39587673
,2022-09,00000171406565400100,266.66,15946103
,2022-08,00000000000615401000,129.5,7119993.5
,2022-09,00000461800016301501,1053.1,61980485.4
,2022-09,00000000000615330200,44.96,2351808
,2022-10,00000461800014301501,511.12,30318542
,2022-10,00000471100050331600,535.03,31326613
,2022-09,00000171406565400400,472.41,27232353.75
,2022-09,00000000000615100716,706.08,33891840
,2022-09,00000461800505330201,1380.28,80811854.6
,2022-09,00000451100045330200,1474.89,86957385.35
,2022-08,00000451900028330201,227.49,13809687
,2022-08,00000461800008530201,1156.74,68066187
,2022-08,00000171407777410100,261.57,16305456.8
,2022-10,00000000000612100707,624.46,28828471
,2022-08,00000000000006211902,71.18,6299430
,2022-08,00000000000006211601,1716.6,137757150
,2022-09,00000000000006219101,298.48,2238600
,2022-09,00000451100036400900,146.75,9177573
,2022-09,00000451900020330201,771.14,45471084.9
,2022-08,00000000000004500104,149.88,5875296
,2022-08,00000171407777330850,476.68,29804417
,2022-08,00000151200016810500,537.22,33937871
,2022-10,00000171409090210200,62.93,3763584.5
,2022-10,00000461800016325401,1070.1,69070453
,2022-10,00000171407777100700,1820.47,102793843.6
,2022-09,00000171409090211000,764.42,46588584.2
,2022-10,00000171409090301200,392.77,22490535.25
,2022-09,00000461800010325101,78,5236495.5
,2022-10,00000171407777330800,113.38,6840317.5
,2022-09,00000000000006321101,673.18,201954
,2022-08,00000461800505501401,916.96,56623954.4
,2022-09,00000461800012310101,18.85,1162102.5
,2022-10,00000461800014310201,57.92,3475444
,2022-08,00000171407777301500,40.58,2480452.5
,2022-08,00000451100032400700,113.42,7011200.4
,2022-08,00000171100090400300,429.09,26528857.83
,2022-08,00000161200008810501,76.73,5042189.05
,2022-08,00000461800012400301,302.79,19316602.5
,2022-09,00000461800505521001,1506.67,92262145
,2022-09,00000171406565331000,526.87,31713470.25
,2022-10,00000000000613100500,206.12,11278922.5
,2022-09,00000171407777331900,561.22,33914765
,2022-09,00000471100063400500,289.18,17451996
,2022-08,00000000000006318109,196.94,488392.6
,2022-09,00000461800505502601,1438.37,85502253
,2022-09,00000471100075330205,138.08,7588842
,2022-09,00000461800016400901,93.82,5952449
,2022-09,00000461800505501301,243.01,14769757.2
,2022-08,00000471100056331600,287.92,17147834.5
,2022-08,00000161200008800302,407.07,24018558
,2022-10,00000471100063610300,64.73,4088610
,2022-08,00000451100036400100,69.93,4174161.6
,2022-08,00000471100050130200,6.56,387696
,2022-10,00000171406565400500,272.4,16378893.6
,2022-10,00000451100040610300,169.62,10821750.6
,2022-09,00000461800016310101,123.65,7501227.5
,2022-08,00000000000631211100,110.52,6782479.6
,2022-08,00000171409090301200,383.47,22390641.25
,2022-09,00000471100053331626,6.13,367677.4
,2022-10,00000461800605301201,24.92,1444114
,2022-09,00000000000006321310,138.12,333487
,2022-09,00000505005061700863,506,50736620
,2022-10,00000000000615400700,168.94,8941149.5
,2022-08,00000000000613400300,117.5,6914875
,2022-10,00000461800007301601,235.84,14611739.5
,2022-10,00000171610050130205,716.41,40673694.46
,2022-08,00000451100040325700,79.92,5262732
,2022-08,00000151200016800305,61.46,3023832
,2022-09,00000161800000090001,23.34,947604
,2022-10,00000000000614100416,159.46,7429653
,2022-10,00000171407777410100,199.74,12580876
,2022-10,00000471100056400305,120.62,6922049.8
,2022-08,00000000000006211912,207.56,9224561
,2022-08,00000171409090401000,68.4,3986009
,2022-10,00000000000614400300,97.64,5260937
,2022-08,00000981200012800100,530.74,32264729.4
,2022-09,00000000000614050016,178.98,8689479
,2022-10,00000171100085400300,10.35,638205
,2022-08,00000461800018400901,82.96,5292848
,2022-08,00000471145071070099,13.12,709792
,2022-10,00000171406565330200,73.87,4268213.25
,2022-09,00000451900020400901,39.61,2527118
,2022-10,00000000000614400600,19.14,1022554.5
,2022-10,00000451900028301501,442.8,25293235
,2022-09,00000161200008120201,721.5,43701505
,2022-09,00000000000615400600,103.78,5492556.5
,2022-08,00000161200012800101,53.64,3172806
,2022-08,00000161800006301501,9.74,587809
,2022-08,00000000000631400100,33.16,1951466
,2022-08,00000471100066610300,123.84,7585200
,2022-09,00000171407777301200,20.88,1276290
,2022-09,00000981630090130200,19.57,1162279.8
,2022-08,00000461800010325401,12.1,818567
,2022-09,00000171407777330850,78.73,4765133.25
,2022-08,00000000000612400600,47.44,2655386
,2022-08,00000171100080610100,37.25,2332967.5
,2022-12,00000171615075130200,13051.93,742966664.6
,2022-12,00000451100025400300,1259.73,76130962.45
,2022-12,00000451200020800300,18893.28,1055664392
,2022-12,00000171620075130200,7081.02,403105411
,2022-12,00000000000006219103,694.2,5474540
,2022-12,00000151200025810500,1006.35,58865947.6
,2022-11,00000151200016800300,14442.57,819046237.5
,2022-11,00000471100075330200,459.39,26437755.39
,2022-11,00000451100025400300,990.92,61089980.76
,2022-11,00000451100030400900,46.47,2925286.5
,2022-11,00000461800505301201,3927.58,227790996.4
,2022-11,00000171406565400300,986.5,58108805.15
,2022-11,00000471100056600200,48.23,3161089.6
,2022-11,00000461800018330201,1278,72474036.3
,2022-11,00000451100022330200,663.29,39402686.12
,2022-11,00000451100022400300,497.74,30840329.84
,2022-11,00000451900022301501,481.62,27357686.1
,2022-11,00000451900022400301,60.22,3533962
,2022-12,00000451100040400300,2091.51,126190558.8
,2022-12,00000451900025310201,149.04,8568491
,2022-12,00000461800016325401,1424.38,87639222.6
,2022-11,00000471309006130200,740.63,42670591.06
,2022-12,00000471100085400300,449.08,26777342.4
,2022-12,00000472115080130200,5978.85,356550375.6
